"성별","연령","주택가격","거주형태","총납입료 합계","사기여부"
1,43,66388,20,47335145,"N"
2,43,21111,20,728200,"N"
1,43,2477,11,21125390,"N"
1,43,22222,20,45523777,"N"
2,43,9166,20,4982652,"N"
2,43,23194,20,66404367,"N"
2,43,20555,20,38829907,"N"
2,43,9246,11,7098234,"N"
2,43,11863,20,8291476,"N"
1,43,32222,20,3576000,"N"
1,43,6694,40,1723838,"N"
1,43,11527,20,6565649,"N"
2,43,11388,20,76936349,"N"
2,43,11385,12,31433297,"N"
1,43,4565,13,23802753,"N"
1,43,23847,20,258500,"N"
2,43,18611,20,8008943,"N"
2,43,9396,11,1767345,"N"
2,43,9530,40,2718844,"N"
1,43,8258,12,139955689,"N"
1,43,22500,20,4988374,"N"
1,42,11111,20,24811679,"N"
2,42,15189,12,17362943,"N"
2,42,37083,20,21437250,"N"
2,42,12083,20,4960162,"N"
2,42,10138,30,1660911,"N"
1,42,11250,20,12560049,"N"
2,42,9675,40,2563034,"N"
1,42,114444,20,29850480,"N"
2,42,20138,30,11386563,"N"
2,42,18888,20,44056439,"N"
2,42,13333,20,18793032,"N"
1,42,10694,20,23695688,"N"
2,42,21111,20,139471792,"N"
1,42,20555,20,493200,"N"
2,42,36111,20,78765208,"N"
1,42,13333,20,12546800,"N"
2,42,12638,20,4664898,"N"
2,42,22361,20,16601400,"N"
1,42,37083,20,28931796,"N"
1,42,25976,20,22369012,"N"
2,42,10972,20,19076135,"N"
1,41,9506,12,12071747,"N"
1,41,12500,20,7452912,"N"
2,41,19444,20,17613816,"N"
1,41,33333,20,9962734,"N"
1,41,27222,20,11351027,"N"
2,41,4444,50,19055911,"N"
2,41,9166,20,137638693,"N"
2,41,12222,20,13468275,"N"
2,41,15694,30,6251140,"N"
2,41,39444,20,26637881,"N"
2,41,20416,20,17160880,"N"
2,41,5916,13,29637888,"N"
1,41,17777,20,20468034,"N"
2,41,12776,99,44264617,"N"
1,41,12222,20,6481781,"N"
1,41,23055,20,40564788,"Y"
1,41,24166,20,14429952,"N"
2,40,30694,20,5807020,"N"
1,40,1691,11,44412668,"N"
2,40,20277,20,50727416,"N"
2,40,22916,20,3006873,"N"
2,40,6666,20,52290467,"N"
2,40,21527,20,3784912,"N"
1,40,4444,30,6224124,"N"
2,40,20833,20,17000157,"N"
1,40,9722,30,15216648,"N"
2,40,20277,30,3499054,"Y"
1,40,9911,13,6943242,"N"
2,40,8333,20,15400674,"N"
2,39,14027,20,16863633,"N"
2,39,27222,20,15105201,"N"
2,39,30000,20,36160804,"N"
2,39,26250,20,36203768,"N"
2,39,20277,20,20000484,"N"
1,39,26754,40,5587197,"N"
2,39,65972,20,39643522,"N"
2,39,9722,20,5429800,"N"
1,39,12777,30,1544605,"N"
2,39,7777,30,23708065,"N"
1,39,20555,20,2437000,"N"
1,39,14444,20,18637415,"N"
1,39,8292,11,46829576,"N"
2,39,3629,13,6283410,"N"
2,39,22222,20,4138080,"N"
2,39,15000,20,14469416,"N"
2,39,19000,40,78557485,"N"
1,38,11111,20,20462453,"N"
2,38,27916,20,66158024,"N"
2,38,6748,40,6988845,"N"
1,38,6779,40,2017557,"N"
2,38,10277,20,29383557,"N"
2,38,20138,20,6140620,"Y"
1,38,5555,20,25071216,"N"
1,38,7638,20,18802396,"N"
1,38,19249,11,4581055,"N"
1,38,8611,30,16412348,"N"
2,38,8255,99,3535050,"N"
1,38,10752,30,8084096,"N"
1,38,7545,40,10589692,"N"
2,38,30138,20,13683091,"N"
2,38,4693,12,2125072,"N"
1,38,66488,11,8331363,"N"
2,38,7500,30,4115930,"N"
2,38,8055,30,1898510,"N"
2,38,22083,20,24432543,"N"
2,38,21805,20,23773728,"N"
2,38,22916,20,6229453,"N"
2,38,36776,11,9328526,"N"
2,38,12638,20,37741404,"N"
1,38,11388,30,10847130,"N"
1,38,14444,20,13870084,"N"
2,38,7361,20,24415568,"N"
2,38,18333,20,28102609,"N"
2,38,10694,20,18959282,"N"
2,37,12638,20,13004145,"N"
2,37,10416,20,6170150,"N"
2,37,33333,20,13441132,"N"
1,37,14583,20,8306627,"N"
2,37,11479,20,5692224,"N"
2,37,24444,20,16886100,"N"
1,37,14166,30,7052209,"N"
2,37,14444,20,6032092,"Y"
2,37,27319,20,11122860,"Y"
2,37,20000,20,18928765,"N"
2,37,29305,20,8582942,"N"
2,37,1432,13,2262000,"N"
2,37,9305,20,20934548,"N"
1,37,17500,20,9323841,"N"
1,37,4925,12,5061022,"N"
2,37,8105,12,21359832,"N"
2,37,10972,20,48034239,"N"
2,37,9722,20,52298552,"N"
2,37,15989,13,10574976,"N"
2,37,9027,30,5934360,"N"
1,36,0,12,40659143,"N"
2,36,24444,30,9316435,"N"
2,36,16805,20,2585208,"N"
2,36,19027,20,17031272,"N"
1,36,20833,20,37867055,"N"
1,36,6666,20,33946474,"N"
1,36,14861,20,4500000,"N"
1,36,7966,12,2758000,"N"
2,36,21805,20,2903551,"N"
2,36,19305,20,42386255,"N"
2,36,5553,12,8806110,"Y"
2,36,4012,12,50738932,"N"
2,36,50000,12,4467321,"N"
2,36,17233,40,3151104,"N"
2,36,12638,30,3070200,"N"
2,35,18418,20,42081358,"N"
1,35,5347,12,500950,"N"
2,35,24444,20,33500,"N"
1,35,4039,12,14710800,"N"
2,35,17777,20,28621786,"N"
1,35,10694,20,14202351,"N"
2,35,11666,20,43700008,"N"
2,35,22500,20,10379377,"N"
2,35,34444,20,2819889,"N"
2,35,14247,11,55823032,"N"
2,35,9027,20,8882100,"N"
1,34,15864,11,79904260,"N"
1,34,58563,11,1716756,"N"
2,34,12222,20,6427441,"N"
1,34,15253,11,55652914,"N"
1,34,21805,20,7974387,"N"
2,34,11666,30,18167030,"N"
2,34,12568,12,1983982,"N"
1,34,21666,20,3608388,"N"
1,34,5037,99,3131035,"N"
2,34,37361,20,3214260,"N"
2,34,39861,20,48370194,"N"
2,34,5609,12,7128222,"N"
1,34,25000,20,6373104,"N"
2,34,7428,99,5044192,"N"
1,34,27777,20,4421880,"N"
1,34,9368,12,5367408,"N"
1,33,1944,30,4872464,"N"
2,33,19861,20,21216608,"N"
2,33,25972,20,12509331,"N"
1,33,51666,20,15899391,"N"
1,33,5037,99,3369600,"N"
1,33,42083,20,5977882,"N"
2,33,6666,30,96118656,"N"
1,32,14722,20,5803805,"N"
2,32,9027,20,53812844,"N"
1,32,3457,40,107400,"N"
2,32,14627,30,54862739,"N"
1,32,13333,30,14325950,"N"
2,32,7361,30,800000,"Y"
2,32,7838,12,14797350,"N"
2,32,16805,20,15050867,"N"
1,32,9871,30,5240000,"N"
1,32,9559,70,21838519,"N"
2,32,28611,20,9610521,"Y"
2,31,4452,50,57381975,"Y"
1,31,24583,20,14944596,"N"
1,31,16944,20,3023918,"N"
1,31,5784,40,55721490,"N"
2,31,8792,30,5301190,"N"
2,31,7164,12,9724601,"N"
2,31,20155,20,36255619,"N"
1,31,8051,12,14381384,"N"
1,31,7777,20,39953700,"N"
1,31,6314,12,6903980,"N"
2,31,4961,13,5373669,"N"
1,30,24385,11,113787415,"N"
2,30,10972,30,11271827,"N"
2,30,3316,12,8846766,"N"
2,30,19722,20,25870000,"N"
2,29,10564,50,18246376,"Y"
2,29,12131,30,6380484,"N"
1,29,23472,20,23153102,"N"
1,29,22222,20,21154744,"N"
1,28,7222,20,7659275,"Y"
2,28,18333,20,75016645,"N"
2,28,26111,20,35075807,"N"
2,27,12222,30,478800,"N"
1,27,14634,13,12734082,"Y"
2,27,27222,20,6601254,"N"
1,27,4985,11,1191018,"N"
1,27,7049,99,1588000,"N"
2,26,3775,40,5390208,"N"
1,26,3750,30,1545865,"N"
2,25,4944,11,8437157,"N"
1,25,17777,20,10583212,"N"
2,25,7916,20,1341754,"N"
2,24,12308,99,51062403,"N"
2,23,41805,20,34529933,"N"
1,22,20694,20,2536485,"N"
1,21,3560,30,6675300,"N"
1,20,13367,20,52970077,"N"
2,20,11666,30,1400168,"N"
1,19,16111,20,595500,"N"
2,18,4877,12,3145931,"N"
2,68,8174,12,14030400,"N"
1,67,10555,20,4747740,"N"
1,65,6528,12,7091174,"N"
2,65,16388,20,4578000,"N"
2,64,7638,20,2926000,"Y"
1,64,13939,40,120490600,"N"
1,63,12882,11,81074255,"N"
2,63,12032,12,65409132,"N"
1,62,2613,12,4003943,"N"
2,62,8055,20,8871720,"N"
2,62,3055,20,3345548,"N"
2,62,30000,20,18000000,"N"
1,62,37777,20,14857008,"N"
2,61,40833,20,17777059,"N"
2,61,6666,20,2739210,"N"
1,60,5000,20,12810000,"N"
1,60,3351,12,12884209,"N"
1,59,6607,99,5506066,"N"
2,59,9141,99,24450571,"N"
2,58,5833,30,23579019,"N"
1,58,31666,20,15363728,"N"
1,58,14360,99,1613023,"N"
2,58,13611,20,14266200,"N"
2,58,4877,99,12460952,"N"
2,57,33750,20,4459490,"Y"
1,57,4747,11,67007749,"N"
1,56,18002,30,11299821,"N"
2,56,37222,20,14500469,"N"
1,56,8389,40,44639716,"N"
2,55,4494,12,16128860,"N"
1,55,4444,30,22940020,"Y"
1,55,8055,30,2263896,"N"
2,55,5138,30,24087023,"N"
1,54,3006,13,158197864,"N"
2,54,43472,20,13120766,"N"
1,54,26250,20,7152136,"N"
2,54,11604,40,9509750,"N"
2,53,18768,11,4800000,"N"
2,53,12777,30,38150177,"Y"
1,53,4751,99,56776970,"N"
2,52,31944,20,63890985,"N"
1,51,38888,20,24732947,"N"
2,51,0,60,34134245,"N"
2,51,16033,11,298500260,"N"
2,51,7222,20,23270609,"N"
1,51,43333,20,93362691,"N"
1,51,15966,40,14257599,"N"
2,50,15555,20,86772586,"N"
1,50,11388,30,37866430,"N"
2,50,43472,20,47524303,"N"
1,50,3560,40,57040009,"N"
2,49,4305,30,20884999,"N"
1,48,6978,12,3164523,"N"
1,48,17916,20,4097526,"N"
2,48,25852,20,2034230,"N"
1,47,9583,30,18584006,"N"
2,46,5972,30,15142163,"N"
2,45,8733,12,91814578,"N"
1,44,10809,40,21998016,"N"
2,44,14583,20,1979196,"N"
1,44,26388,20,20514798,"N"
1,44,13073,40,4199228,"N"
2,44,7083,30,6934200,"Y"
2,43,8464,30,42494934,"N"
2,43,22638,20,6556437,"N"
2,43,6666,20,22538050,"N"
2,43,17222,20,83052548,"N"
1,43,21805,20,33549972,"N"
2,42,9573,11,2260527,"Y"
1,42,8245,20,797856,"Y"
1,42,6204,99,24287079,"N"
2,42,17500,20,23755672,"N"
1,41,50000,12,9308304,"N"
1,40,9047,12,3982446,"Y"
2,40,14444,20,1193078,"N"
2,40,32361,20,29370890,"N"
1,40,3888,30,1342352,"N"
2,39,21944,20,102024096,"N"
2,39,21944,20,56702309,"N"
2,38,36944,20,24814228,"N"
2,38,14722,20,4660419,"N"
2,37,7485,13,9047948,"N"
1,37,5555,20,13255314,"N"
2,37,16388,20,17958082,"N"
1,37,25138,20,59579852,"N"
2,37,21666,20,52698941,"N"
1,37,20833,20,26092104,"N"
2,37,20277,20,26328674,"N"
2,36,16608,99,8505999,"N"
2,35,19722,20,19302360,"N"
2,34,42916,20,8224983,"N"
2,34,26666,20,5120928,"N"
2,31,5333,12,14168667,"N"
2,30,10555,20,14608939,"N"
2,28,2921,12,253356,"Y"
2,23,6027,11,3574280,"N"
2,22,5833,30,864052,"N"
1,40,15833,30,21500762,"N"
2,67,14729,11,30300156,"N"
2,52,1711,12,7315662,"N"
2,49,11856,40,7224800,"Y"
2,24,26666,20,6980183,"N"
1,44,9861,20,7947685,"N"
1,34,14722,20,12170806,"N"
2,39,7500,20,5846520,"N"
2,63,11666,30,24001614,"N"
2,28,22916,20,15242459,"N"
2,43,50000,12,22676556,"N"
2,49,17063,20,7497894,"N"
2,64,20266,11,29341188,"N"
2,54,15555,20,6000000,"N"
1,49,12764,40,425490,"N"
1,36,3488,12,10761716,"N"
1,43,12222,20,31458233,"N"
2,52,97916,20,50492670,"N"
1,36,5109,12,10066964,"N"
2,49,22777,20,18301010,"N"
2,64,7424,12,58718124,"N"
2,57,30694,20,274792116,"N"
1,38,14444,20,7790374,"Y"
2,34,25000,20,3067050,"N"
2,56,6388,30,5336500,"Y"
1,61,41666,20,13758958,"N"
1,53,60833,20,15237477,"N"
2,63,4733,12,12415645,"N"
2,44,13888,20,1925973,"N"
2,39,6922,99,3625276,"Y"
1,38,2994,13,1921066,"N"
2,59,36805,20,21683100,"N"
2,48,3185,12,13710919,"Y"
1,54,8750,30,27407417,"N"
1,44,5494,99,1129232,"N"
1,46,7500,20,21636895,"N"
2,50,34583,20,3469116,"N"
2,41,18888,20,23939208,"N"
1,55,4407,12,17509500,"N"
2,35,27916,20,13404511,"N"
2,53,7981,11,24573500,"N"
2,29,5710,30,23096490,"Y"
1,35,8472,30,9621168,"N"
2,34,5972,20,4158164,"N"
2,33,13869,12,2333596,"N"
2,62,30139,11,29663326,"N"
2,37,4279,13,17248779,"N"
1,45,8574,40,7186327,"N"
1,48,9444,20,22508843,"N"
2,36,20138,30,21467454,"N"
2,33,7288,12,10292502,"N"
1,44,4779,12,3273590,"N"
1,57,12702,99,17002138,"N"
2,52,15833,20,6133998,"N"
2,58,31111,20,14161644,"N"
2,52,18333,20,73651232,"N"
1,65,9332,40,30182840,"N"
1,55,2396,13,1236264,"N"
2,36,18888,30,6139561,"N"
2,50,36111,20,205590807,"N"
1,39,24782,99,14415614,"N"
2,35,17777,20,14793960,"N"
1,41,29444,20,18663658,"N"
1,37,14861,20,75437590,"N"
2,32,10555,30,25899124,"N"
2,47,8888,20,25940531,"N"
2,65,1913,13,17831675,"N"
2,37,8287,40,18187841,"N"
1,35,18005,20,85085002,"N"
2,56,9576,11,23564430,"N"
2,39,17123,11,18977244,"N"
1,58,20555,30,54798504,"N"
2,63,3955,12,7333555,"N"
2,58,30000,20,29420742,"N"
2,41,26250,20,31538081,"N"
2,36,15000,20,14620742,"N"
1,30,8888,30,6580321,"N"
2,59,26388,20,67346138,"N"
1,38,10683,40,740416,"N"
2,61,10471,12,26966312,"N"
2,40,27222,20,34847437,"N"
2,32,5416,30,1232946,"N"
2,36,25000,20,14325374,"N"
2,51,40000,20,24407689,"N"
2,32,30555,20,2511654,"N"
1,42,9857,40,75614186,"Y"
2,50,32777,20,74472372,"N"
1,44,25138,20,91153062,"N"
2,63,7777,20,5584530,"N"
2,51,6111,20,1269000,"N"
2,38,3750,20,5411670,"N"
2,43,8888,20,12315600,"N"
1,25,5676,11,9926620,"Y"
1,66,23055,20,9979440,"N"
2,43,6527,11,4468440,"N"
2,36,10243,99,7640954,"N"
1,55,18194,20,16856980,"N"
2,56,207373,11,39871550,"N"
2,58,5779,40,13277257,"N"
2,70,26805,20,22571820,"N"
2,20,32222,20,3900585,"N"
2,63,4096,12,7086336,"N"
2,37,18888,20,17504984,"N"
1,37,15138,20,16696038,"N"
2,45,31111,20,42068880,"N"
2,37,25416,30,10646769,"N"
2,64,18472,20,7226250,"N"
2,61,9950,12,15707100,"Y"
2,56,24902,20,8926237,"N"
2,57,12222,20,16451285,"N"
2,55,5416,30,4852350,"N"
2,69,4027,20,4487808,"N"
2,50,17087,13,3741353,"N"
2,34,33840,40,9141888,"N"
1,35,25448,30,141748193,"N"
2,36,44444,20,6815126,"N"
1,55,7551,13,24034344,"N"
2,46,24444,20,8039800,"N"
1,62,17933,11,84266639,"N"
2,46,35833,20,18142540,"N"
1,47,2448,11,104614517,"N"
2,42,34123,13,4092200,"N"
2,47,14094,40,89554427,"N"
2,39,5287,40,18709854,"N"
2,15,3455,12,1418200,"N"
1,55,3472,30,3329268,"N"
2,34,30555,20,28317484,"N"
2,33,16120,12,117195,"N"
1,35,9411,40,7153030,"N"
2,27,36666,20,7925298,"N"
2,49,31111,20,2998800,"N"
2,38,8472,20,6905095,"Y"
2,39,2524,12,1196200,"N"
1,30,25489,30,12140303,"N"
1,62,25000,20,24803796,"N"
1,29,26111,20,1409914,"N"
2,37,17638,20,3038395,"N"
2,48,0,11,15708463,"N"
1,52,12645,30,61685637,"Y"
2,61,12222,20,5599620,"N"
1,53,4792,13,38464666,"N"
1,41,8456,40,11953565,"N"
2,35,15007,40,1549324,"N"
1,39,6860,12,6288150,"N"
2,30,32638,20,38643834,"N"
2,33,19861,20,7872367,"N"
2,38,33611,20,26327853,"N"
2,30,12916,30,8386059,"N"
2,34,29444,20,12676004,"N"
2,34,14166,20,11167630,"N"
2,44,5833,30,1006200,"N"
2,29,7916,20,7678870,"N"
1,63,5051,12,12358000,"N"
1,58,29027,20,20216000,"N"
1,56,6706,12,29318310,"N"
2,34,8021,12,5510400,"N"
2,33,16527,20,11999380,"Y"
2,46,6250,30,46389438,"N"
2,53,2941,12,12464036,"N"
2,52,30555,20,10624473,"N"
2,41,9027,20,2620800,"N"
1,57,51093,11,11072250,"Y"
1,41,13472,30,8380340,"N"
1,44,12777,30,120783268,"N"
2,57,11957,40,3227700,"N"
2,62,13888,20,45971608,"N"
2,42,28194,20,13016700,"N"
2,46,11944,20,12490755,"N"
2,36,15280,40,30262245,"N"
1,40,5000,20,4224652,"N"
2,34,8976,30,11121520,"N"
1,45,5626,11,30207737,"N"
2,44,12361,20,4619550,"N"
2,38,8364,40,1148569,"Y"
2,44,12361,20,10184536,"N"
1,48,21944,20,16631713,"N"
2,40,15555,20,24577973,"N"
1,35,16250,20,52927934,"N"
2,37,31111,20,10793580,"N"
2,63,22014,20,5636800,"N"
2,47,6666,20,13401923,"Y"
2,56,18888,20,24248529,"N"
2,37,19722,20,11747487,"N"
2,30,52361,20,9290378,"N"
1,39,12431,40,27354746,"N"
2,33,9515,12,561300,"Y"
2,42,15000,20,6361805,"N"
2,37,3333,12,6929686,"N"
2,31,17018,20,1663026,"N"
2,45,14574,99,14415146,"N"
1,32,12257,13,2887186,"N"
2,36,28333,20,53863070,"N"
2,31,19722,20,887400,"N"
2,31,0,12,11522007,"N"
1,33,3493,12,11813252,"N"
2,42,23888,20,28999824,"N"
1,34,9305,20,7501625,"N"
2,54,32222,20,7656546,"N"
1,37,6258,11,3560040,"N"
2,29,22222,20,12296263,"N"
1,51,19027,30,12766264,"N"
2,37,9583,30,11308315,"N"
2,45,14305,20,8400311,"N"
2,38,13055,20,2397059,"Y"
2,59,9007,40,46965647,"N"
1,64,20423,12,31113301,"N"
2,61,27777,20,4667100,"N"
2,31,8611,30,7903254,"N"
2,30,41527,20,5598351,"N"
2,53,10102,40,44280862,"N"
2,44,14722,20,4563200,"Y"
2,53,25555,20,21237972,"N"
2,36,18523,12,12125173,"N"
2,59,7722,99,12332733,"N"
1,37,8004,12,3904289,"N"
2,55,11250,20,2429660,"Y"
1,40,9583,20,1797449,"Y"
1,34,24027,30,10048533,"N"
2,29,10000,20,4869577,"N"
2,55,14444,20,17018176,"N"
2,33,24305,30,13674635,"N"
1,38,12222,20,1317330,"Y"
2,44,11805,20,3408600,"N"
2,59,7083,20,20788055,"N"
2,42,23055,20,36332496,"N"
2,43,4986,70,76965071,"N"
2,40,6586,12,2240300,"N"
2,32,23888,20,2988500,"N"
1,37,34318,11,12806947,"N"
1,36,12777,20,2704800,"N"
1,36,16666,20,3631254,"N"
1,51,12222,20,27929035,"N"
2,41,27222,20,21511498,"N"
1,33,5482,99,1854642,"N"
1,38,10105,40,181300,"Y"
2,31,8867,99,1418232,"N"
1,35,5697,12,3966356,"N"
1,47,13476,30,7319642,"N"
1,33,17083,20,10251217,"N"
1,29,13055,20,4752741,"N"
1,37,13055,20,14092458,"N"
2,35,17603,11,5939026,"N"
1,38,12825,11,2118862,"Y"
2,40,2279,12,17879444,"N"
2,59,13194,30,39722475,"N"
2,57,13653,99,15787638,"N"
2,38,6111,30,10231126,"N"
2,31,5972,20,1274114,"N"
2,29,1666,20,2208084,"N"
1,33,6705,12,1092336,"N"
1,31,13333,30,5400800,"N"
2,36,17593,12,1189729,"N"
2,35,13611,20,4018443,"N"
2,53,10014,11,18635576,"N"
2,38,20000,20,6399823,"N"
2,71,17361,20,13752003,"N"
1,33,3506,70,7531110,"N"
2,62,18472,30,94868817,"N"
2,64,6944,20,20309353,"Y"
2,64,17328,30,5811820,"Y"
1,43,3055,20,11180580,"N"
2,50,63333,20,24328968,"N"
1,43,13226,12,6063656,"N"
1,42,8194,20,10629116,"N"
2,37,28888,30,52483910,"N"
1,58,14444,30,19700720,"N"
2,34,15232,30,2943135,"N"
1,20,0,11,4691642,"N"
1,41,11805,30,35998533,"N"
1,38,0,11,8146943,"N"
1,28,15000,20,2354819,"N"
1,32,16944,20,1831834,"N"
2,31,21666,20,544152,"N"
2,27,10700,12,6056948,"N"
2,40,20694,20,7387937,"N"
2,36,28333,20,11662333,"N"
1,23,36666,20,12090640,"N"
1,50,9205,40,12627148,"N"
2,26,8634,13,7864037,"N"
1,61,25729,12,4672439,"N"
1,40,23750,20,21344407,"N"
1,37,17777,20,43530954,"N"
2,36,10138,20,1297285,"N"
2,31,8333,20,12762294,"N"
1,49,15000,30,2316049,"N"
1,55,0,12,7721947,"N"
1,48,45000,20,16877264,"N"
2,33,5833,20,901112,"N"
2,62,6890,99,6380713,"N"
2,57,7708,12,3521904,"N"
2,54,11689,11,11297477,"N"
2,27,6111,20,1890644,"N"
2,31,21666,20,1031819,"N"
1,31,0,11,3873266,"N"
2,34,58194,20,3550155,"N"
2,51,33194,20,37899592,"N"
2,35,17500,20,7887940,"N"
2,5,7916,30,8309100,"N"
1,60,21554,13,894702,"N"
1,56,11500,40,4102963,"N"
1,25,3786,13,3808504,"N"
2,57,7083,20,3665104,"N"
2,30,15985,12,2649998,"N"
2,31,41805,20,6026449,"N"
2,35,35972,20,2297056,"N"
1,37,7280,99,165584,"Y"
2,32,13055,30,5136085,"N"
2,29,12222,30,5116645,"N"
1,30,8685,99,2008932,"N"
2,31,23433,40,1192584,"N"
1,50,55416,20,10708255,"N"
1,38,3413,12,6595965,"N"
2,45,3472,20,1167710,"N"
1,34,27500,20,10765558,"N"
1,56,35714,11,574936,"N"
2,43,14444,20,2692258,"N"
1,29,4722,20,931784,"Y"
1,36,41729,11,4933855,"N"
1,45,9722,20,567628,"N"
2,64,59444,20,719250,"N"
2,78,21681,12,663600,"N"
2,48,23888,20,16426905,"N"
1,32,0,11,2807457,"N"
2,57,19444,20,283600,"N"
1,55,4684,12,649576,"N"
1,67,10804,11,18669000,"N"
2,63,189887,11,362692775,"N"
2,60,13888,20,50326311,"N"
2,65,31944,20,111685081,"N"
1,57,23611,20,19609973,"N"
2,62,19012,20,77765463,"Y"
2,50,5040,12,39760580,"N"
2,72,13333,20,22456600,"N"
2,55,6111,20,101284082,"N"
1,63,12645,13,2007644,"N"
1,66,35833,20,175272502,"N"
2,58,18888,20,251395290,"Y"
1,62,11388,20,4596000,"N"
2,57,3035,13,462412954,"Y"
2,45,4317,12,27339192,"N"
2,53,1298,13,85892498,"Y"
2,51,14206,40,41451636,"N"
2,65,6527,20,26372484,"N"
2,51,9444,20,43917439,"N"
2,52,5841,12,31100216,"N"
2,48,10555,30,33432109,"Y"
1,57,15555,20,11089380,"N"
2,56,16805,20,142271467,"Y"
2,58,17916,20,175750784,"N"
1,49,25972,20,67692923,"N"
2,39,12184,30,73132297,"N"
2,49,10398,40,53541403,"Y"
1,49,10560,20,96987159,"N"
2,68,2867,11,79467612,"N"
1,45,3750,20,8192034,"Y"
2,42,8031,30,35866721,"N"
2,53,33055,20,508234150,"Y"
1,55,3612,11,13898653,"N"
1,76,16250,20,25642360,"Y"
2,48,7361,20,299380230,"N"
2,50,27649,11,15193869,"Y"
1,69,40694,20,7384670,"Y"
2,62,3742,12,104394421,"N"
2,63,7083,30,23331436,"N"
2,45,7168,12,45644048,"N"
2,56,10000,20,44689524,"N"
2,54,32638,20,113136529,"Y"
1,47,11666,20,28498014,"N"
1,56,10029,40,31234267,"Y"
2,47,24305,20,5657350,"N"
2,49,20833,20,106997921,"N"
2,62,14211,40,21382052,"Y"
1,61,23888,20,37550133,"N"
2,50,13272,12,69759516,"N"
2,52,15816,13,39720594,"N"
2,63,5242,99,73958947,"N"
2,57,6403,40,65532486,"N"
2,48,6388,30,31796102,"N"
2,59,20555,20,346943511,"N"
1,63,9162,12,66804524,"N"
2,55,7011,12,15769267,"N"
2,43,22500,20,8152979,"N"
2,50,16388,20,51592921,"N"
2,58,22777,30,42342108,"N"
2,57,22916,20,9189421,"N"
2,42,40555,20,2649834,"N"
2,48,5694,20,13881878,"N"
2,45,10416,20,9917599,"N"
2,46,7838,12,22519003,"N"
2,61,36527,20,28750653,"N"
2,55,15000,20,77731925,"N"
2,67,11250,30,9086326,"N"
2,62,12638,20,68523654,"N"
2,42,5555,20,5707750,"N"
2,58,49305,20,83070996,"N"
2,47,5896,11,16750487,"N"
2,57,18055,20,5763420,"N"
2,65,12644,40,6027755,"Y"
2,55,5738,40,65194426,"N"
2,40,7083,20,18490693,"N"
1,71,4891,11,9750340,"N"
2,44,1220,12,20079990,"Y"
2,44,43333,20,35766694,"N"
2,63,25902,12,19875361,"N"
2,65,10277,20,28245269,"N"
2,57,15237,11,29448522,"N"
2,44,4305,20,16901299,"N"
1,45,18472,30,10978255,"Y"
2,54,5999,40,9932612,"N"
1,60,8323,40,5749763,"N"
2,52,5327,12,123928542,"N"
2,43,47037,11,57335998,"N"
1,46,10555,20,31245472,"N"
2,43,9305,20,10546682,"N"
2,74,2023,13,51421704,"N"
2,70,10849,12,81063204,"N"
2,67,12222,20,60032587,"N"
2,66,3159,40,13602000,"N"
2,66,20000,20,81443099,"N"
2,65,4423,12,13048470,"N"
2,64,17916,20,23397050,"N"
2,62,8735,99,24280983,"N"
2,61,36666,20,79693558,"N"
2,61,26111,20,7057595,"N"
2,61,8790,30,40645398,"N"
2,60,5207,30,45819854,"N"
2,60,3787,12,5728460,"Y"
2,60,9444,20,9895783,"N"
2,59,7083,30,32594352,"N"
1,59,4473,11,30738800,"N"
1,59,31111,20,12113137,"N"
2,59,19444,20,25803597,"N"
2,58,25000,20,75376363,"Y"
2,58,26111,20,15003342,"N"
1,57,2737,11,13000756,"Y"
2,57,26944,20,14290740,"N"
2,57,11904,30,474727423,"N"
2,57,12222,20,444034836,"N"
2,57,15138,20,200853817,"N"
2,57,12222,20,3687654,"Y"
1,56,1298,13,380800,"Y"
2,56,9861,20,37550457,"N"
2,56,24305,30,275529578,"N"
2,56,22777,20,47664585,"N"
2,55,60000,20,391128167,"Y"
2,55,4923,12,2399908,"N"
1,54,14583,20,4737387,"N"
1,54,19722,20,25611498,"N"
2,53,16868,30,20122509,"N"
2,53,16527,20,58608038,"N"
2,53,35555,20,20729179,"N"
2,52,991,11,9410148,"N"
2,52,15694,20,81271652,"N"
2,51,7316,30,71712808,"N"
2,51,18888,20,12293656,"N"
2,50,26666,20,137772196,"N"
2,50,18888,20,83996027,"N"
2,49,9305,30,175605625,"N"
2,49,18333,20,41065285,"N"
2,49,7914,11,34462571,"N"
2,48,31944,20,188979242,"N"
2,48,6684,30,27857124,"Y"
2,48,5416,30,39660323,"N"
2,47,7826,99,7130381,"N"
2,46,12638,20,35372320,"N"
2,46,56111,20,14268482,"N"
2,46,3012,12,48769168,"N"
2,44,49731,11,9887160,"N"
2,44,7500,30,31679172,"N"
2,44,15062,11,13575917,"N"
2,44,8055,30,75396294,"N"
2,44,12500,20,21669696,"N"
2,43,10416,20,91935194,"N"
2,42,19282,30,60139294,"N"
2,59,3194,30,11640462,"N"
1,61,7363,11,7745602,"N"
2,57,21860,12,24560761,"N"
1,73,6965,40,2372040,"N"
2,63,4122,12,20823882,"N"
2,47,12825,99,54905512,"N"
1,41,3695,11,22770716,"Y"
1,64,14305,20,19357565,"N"
2,52,15982,12,37837254,"N"
2,54,10138,30,70452984,"N"
1,17,25833,20,20000000,"N"
2,87,23055,30,11379038,"N"
